125	NM_001346897.2	chr7	+	55019016	55203076	55019277	55202765	26	55019016,55142285,55143304,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,	55019365,55142437,55143488,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55203076,	0	EGFR	cmpl	cmpl	0,1,0,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,
125	NM_001346898.2	chr7	+	55019016	55203076	55019277	55202765	27	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55203076,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,
125	NM_001346941.2	chr7	+	55019016	55211628	55019277	55205617	22	55019016,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_001346899.2	chr7	+	55019016	55211628	55019277	55205617	27	55019016,55142285,55143304,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55142437,55143488,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	0,1,0,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_005228.5	chr7	+	55019016	55211628	55019277	55205617	28	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_001346900.2	chr7	+	55109838	55211628	55142356	55205617	28	55109838,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55109958,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	-1,0,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_201283.2	chr7	+	55019016	55156939	55019277	55156843	10	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156939,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,
125	NM_201282.2	chr7	+	55019016	55168635	55019277	55168529	16	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55168522,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55168635,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,
125	NM_201284.2	chr7	+	55019016	55171037	55019277	55170544	16	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55170306,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171037,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,
125	NM_001346897.2	chr7	+	55019016	55203076	55019277	55202765	26	55019016,55142285,55143304,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,	55019365,55142437,55143488,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55203076,	0	EGFR	cmpl	cmpl	0,1,0,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,
125	NM_001346898.2	chr7	+	55019016	55203076	55019277	55202765	27	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55203076,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,
125	NM_001346941.2	chr7	+	55019016	55211628	55019277	55205617	22	55019016,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_001346899.2	chr7	+	55019016	55211628	55019277	55205617	27	55019016,55142285,55143304,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55142437,55143488,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	0,1,0,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_005228.5	chr7	+	55019016	55211628	55019277	55205617	28	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_001346900.2	chr7	+	55109838	55211628	55142356	55205617	28	55109838,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55109958,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	-1,0,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_201283.2	chr7	+	55019016	55156939	55019277	55156843	10	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156939,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,
125	NM_201282.2	chr7	+	55019016	55168635	55019277	55168529	16	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55168522,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55168635,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,
125	NM_201284.2	chr7	+	55019016	55171037	55019277	55170544	16	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55170306,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171037,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,
125	NM_001346897.2	chr7	+	55019016	55203076	55019277	55202765	26	55019016,55142285,55143304,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,	55019365,55142437,55143488,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55203076,	0	EGFR	cmpl	cmpl	0,1,0,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,
125	NM_001346898.2	chr7	+	55019016	55203076	55019277	55202765	27	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55203076,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,
125	NM_001346941.2	chr7	+	55019016	55211628	55019277	55205617	22	55019016,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_001346899.2	chr7	+	55019016	55211628	55019277	55205617	27	55019016,55142285,55143304,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55142437,55143488,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	0,1,0,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_005228.5	chr7	+	55019016	55211628	55019277	55205617	28	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_001346900.2	chr7	+	55109838	55211628	55142356	55205617	28	55109838,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55109958,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	-1,0,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_201283.2	chr7	+	55019016	55156939	55019277	55156843	10	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156939,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,
125	NM_201282.2	chr7	+	55019016	55168635	55019277	55168529	16	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55168522,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55168635,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,
125	NM_201284.2	chr7	+	55019016	55171037	55019277	55170544	16	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55170306,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171037,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,
125	NM_001346897.2	chr7	+	55019016	55203076	55019277	55202765	26	55019016,55142285,55143304,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,	55019365,55142437,55143488,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55203076,	0	EGFR	cmpl	cmpl	0,1,0,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,
125	NM_001346898.2	chr7	+	55019016	55203076	55019277	55202765	27	55019016,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55203076,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,
125	NM_001346941.2	chr7	+	55019016	55211628	55019277	55205617	22	55019016,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55211628,	0	EGFR	cmpl	cmpl	0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
